Main;Middle;Sub;Main;Middle;Sub;Central;Unfiltered;Description;DatapointType;Security
;;L_R.00.04_01_Status_1B;1;0;148
;;L_R.00.04_01_Status_invertiert_1B;1;0;149
;;L_R.00.04_01_Schwellwertschalter_1By_2By;1;0;150
;;L_R.00.04_01_Logik_1_1B;1;0;151
;;L_R.00.04_01_Logik_2_1B;1;0;152
;Rollladen;;1;1
;;R_R.00.01_01_Automatikposition_1_1B;1;1;1
;;R_R.00.01_01_Automatikposition_2_1B;1;1;2
;;R_R.00.01_01_Automatikposition_3_1B;1;1;3
;;R_R.00.01_01_Automatikposition_4_1B;1;1;4
;;R_R.00.01_01_Automatikposition_1_1B;1;1;5
;;R_R.00.01_01_Automatikposition_2_1B;1;1;6
;;R_R.00.01_01_Automatikposition_3_1B;1;1;7
;;R_R.00.01_01_Automatikposition_4_1B;1;1;8
;;R_R.00.01_01_Rollladen_auf_ab_1B;1;1;9
;;R_R.00.01_01_Kurzzeitbetrieb_Stop_1B;1;1;10
;;R_R.00.01_01_Szene_1By;1;1;11
;;R_R.00.01_01_Status_akt_Richtung_1B;1;1;12
;;R_R.00.01_01_Verfahrstatus_auf_1B;1;1;13
;;R_R.00.01_01_Verfahrstatus_ab_1B;1;1;14
;;R_R.00.01_01_Absolute_Position_1By;1;1;15
;;R_R.00.01_01_Status_akt_Position_1By;1;1;16
;;R_R.00.01_01_Status_Sperre_Alarme_1B;1;1;17
;;R_R.00.01_01_Referenzfahrt_starten_1B;1;1;18
;;R_R.00.01_01_Position_anfahren_1B;1;1;19
;;R_R.00.01_01_Status_obere_Position_1B;1;1;20
;;R_R.00.01_01_Status_untere_Position_1B;1;1;21
;;R_R.00.01_01_Zentrales_Objekt_sperren_1B;1;1;22
;;R_R.00.01_01_Sperren_absolute_Position_1B;1;1;23
;;R_R.00.01_01_Funktionen_sperren_1B;1;1;24
;;R_R.00.01_01_Windalarm_1B;1;1;25
;;R_R.00.01_01_Regenalarm_1B;1;1;26
;;R_R.00.01_01_Frostalarm_1B;1;1;27
;;R_R.00.01_01_Sperren_1B;1;1;28
;;R_R.00.01_01_Fensterkontakt_1_1B;1;1;29
;;R_R.00.01_01_Fensterkontakt_2_1B;1;1;30
;;R_R.00.01_01_Raumtemperatur_2By;1;1;31
;;R_R.00.01_01_Beschattung_sperren_aktivieren_1B;1;1;32
;;R_R.00.01_01_Status_Beschattung_bereit_1B;1;1;33
;;R_R.00.01_01_Status_Beschattung_Zustand_1B;1;1;34
;;R_R.00.01_01_Diagnose_1B;1;1;35
;;R_R.00.01_02_Automatikposition_1_1B;1;1;36
;;R_R.00.01_02_Automatikposition_2_1B;1;1;37
;;R_R.00.01_02_Automatikposition_3_1B;1;1;38
;;R_R.00.01_02_Automatikposition_4_1B;1;1;39
;;R_R.00.01_02_Automatikposition_1_1B;1;1;40
;;R_R.00.01_02_Automatikposition_2_1B;1;1;41
;;R_R.00.01_02_Automatikposition_3_1B;1;1;42
;;R_R.00.01_02_Automatikposition_4_1B;1;1;43
;;R_R.00.01_02_Rollladen_auf_ab_1B;1;1;44
;;R_R.00.01_02_Kurzzeitbetrieb_Stop_1B;1;1;45
;;R_R.00.01_02_Szene_1By;1;1;46
;;R_R.00.01_02_Status_akt_Richtung_1B;1;1;47
;;R_R.00.01_02_Verfahrstatus_auf_1B;1;1;48
;;R_R.00.01_02_Verfahrstatus_ab_1B;1;1;49
;;R_R.00.01_02_Absolute_Position_1By;1;1;50
;;R_R.00.01_02_Status_akt_Position_1By;1;1;51
;;R_R.00.01_02_Status_Sperre_Alarme_1B;1;1;52
;;R_R.00.01_02_Referenzfahrt_starten_1B;1;1;53
;;R_R.00.01_02_Position_anfahren_1B;1;1;54
;;R_R.00.01_02_Status_obere_Position_1B;1;1;55
;;R_R.00.01_02_Status_untere_Position_1B;1;1;56
;;R_R.00.01_02_Zentrales_Objekt_sperren_1B;1;1;57
;;R_R.00.01_02_Sperren_absolute_Position_1B;1;1;58
;;R_R.00.01_02_Funktionen_sperren_1B;1;1;59
;;R_R.00.01_02_Windalarm_1B;1;1;60
;;R_R.00.01_02_Regenalarm_1B;1;1;61
;;R_R.00.01_02_Frostalarm_1B;1;1;62
;;R_R.00.01_02_Sperren_1B;1;1;63
;;R_R.00.01_02_Fensterkontakt_1_1B;1;1;64
;;R_R.00.01_02_Fensterkontakt_2_1B;1;1;65
;;R_R.00.01_02_Raumtemperatur_2By;1;1;66
;;R_R.00.01_02_Beschattung_sperren_aktivieren_1B;1;1;67
;;R_R.00.01_02_Status_Beschattung_bereit_1B;1;1;68
;;R_R.00.01_02_Status_Beschattung_Zustand_1B;1;1;69
;;R_R.00.01_02_Diagnose_1B;1;1;70
;;R_R.00.01_03_Automatikposition_1_1B;1;1;71
;;R_R.00.01_03_Automatikposition_2_1B;1;1;72
